path,label,cluster_id
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3327998bcbd8b9419464ea768ad67215.jpg,0,2347
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\332b6451543259600659cfcdb5d738a3.jpg,0,2348
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3338089bf6119a2ac4360d8c1ecb0da9.jpg,0,2349
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\335d1cb971abe23b55be1af2ae42a95f.jpg,0,2350
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3371708887e0e05248f732d70984b544.jpg,0,2351
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\33ab5318a7c111ca05b49b98487e7e4b.jpg,0,2352
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\33b65fef141b7dd31737f84e8dda02f8.jpg,0,2353
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\33c04612fe7e808f2af5f58e7e66e6f6.jpg,0,2354
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\33c34065cf5edc54715d8a2b7fbd847c.jpg,0,2355
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3405cf5a87f7a0316ea4ff1e02a4fddc.jpg,0,2356
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\343862bb1ea29082c7320f099bf10bb2.jpg,0,2358
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\344e1bb6d637de8a30624c5f33e31ec5.jpg,0,2359
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\345a4681ecaa07ad8681bfc5aab51203.jpg,0,2360
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3466116fe140191222fdd958b356fc92.jpg,0,2361
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\346e157eeb1bbc58cd93dcbf4769c551.jpg,0,2362
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\348a5f156e3d27776eee2600333c0bff.jpg,0,2363
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\349bbfaa7888430a1d1274bfcc60371c.jpg,0,2366
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\34c901e227273d75210fada16285a76d.jpg,0,2368
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\34dcecf719a200b71094524c8a9c4674.jpg,0,2369
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\34f0d5df0e6293d1bd09458229b9adfe.jpg,0,2370
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\350042a6fa85f02cb327c9fd3a5c466d.jpg,0,2371
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\352091cd3115d590241a738a3c6d5dd0.jpg,0,2372
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\352e4e717a51fa1d1202c5a201949f1a.jpg,0,2373
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3533f5006131a4c12bc75266a582079e.jpg,0,2374
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\357ef3c816d8c8da741657749c74de0e.jpg,0,2376
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\35b8f08eacc6201d92867c40baa4f23f.jpg,0,2379
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\35bce4e8d5ba281b8df151f26180cc24.jpg,0,2380
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\35e66d057ae359171c065943408f1bda.jpg,0,2381
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\360e41f863d626144de88d79ca0b38ac.jpg,0,2385
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\367cec003e79f823e18345a72f42c863.jpg,0,2387
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\36de02b72af87708a8e8394aa2eacd64.jpg,0,2388
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\36e285121dad3820759b43b2f712d5e0.jpg,0,2389
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\36f8143304590826f1199098fffccc7a.jpg,0,2390
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37029b2d942a8ad8773896b906adfa18.jpg,0,2391
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\374819c33e9892d4370af1c8165560ca.jpg,0,2393
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37544aa8c2969ff617eb5c18eebf72c1.jpg,0,2394
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37656b748b233195d3f3aa037ecb4d17.jpg,0,2395
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37a9035385ea3a799d4546914a346c10.jpg,0,2398
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37b0fb35e7b8ffb18f8aa705d4815843.jpg,0,2399
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37e424f1812613940c7b855d7c19ce3e.jpg,0,2401
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37e7ee9dab0d30983ddeb3c4f91ad1dc.jpg,0,2402
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\37f7d65d05af14f0255a9717ab174971.jpg,0,2403
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\383217e72d8ee5fce5be0061c6516ee8.jpg,0,2404
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\389b273c294fe7400c993972387726e3.jpg,0,2406
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38b03bc7cb89b0a02c1a4d18580cbc54.jpg,0,2408
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38c0877a50abb1ebcd385da3e337f696.jpg,0,2409
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38c1bb8439fbc24c5eaf694f973d2d8e.jpg,0,2410
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38d7dc0b517971969c03eeb69a1bd421.jpg,0,2411
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38e41b2c37020c855dd2698014e7f0eb.jpg,0,2413
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38e7ffdf12294f37baeda442401d35fe.jpg,0,2414
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\38e8766626076a97cceff16b89b61ffe.jpg,0,1931
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\390638e5ab9387e276c24f795027adbd.jpg,0,2415
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\391b7d527348271e25b1dba2f28f4db9.jpg,0,2416
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\394a1d7651ecf674f239f6d228d5ac61.jpg,0,2417
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\394bfcff5e682aa093866877b287a6ac.jpg,0,2418
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\39517a0dfd0a6d028f2298ee158a75cc.jpg,0,2419
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3958d6a897ea88404c9be4ef6a5091c0.jpg,0,2420
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\396a24366ca69f236cb03710b3ea9362.jpg,0,2421
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3979aee259756557578c11aafe6b54f0.jpg,0,2422
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\397dbef84daa073434d30add3c085900.jpg,0,2423
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\39845aea7887fec2a1304bbcf3af35d3.jpg,0,2424
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\39ef8820aeffb04c7bc410854382a09f.jpg,0,2425
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\39f74923b01afad09921007550ab9d83.jpg,0,2416
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a10e67e91f8758b22c3a801640c1dc3.jpg,0,2427
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a16c02f9db6c5925942ac0ce09ebcb3.jpg,0,2428
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a1ecc5173798864185d19f2dc3dcee3.jpg,0,2429
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a365c079bafc036756d66650df5b0f7.jpg,0,2430
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a3e3e7e3a0c8f9f5c19c6d4bb6f885a.jpg,0,2432
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a4210ca0d2856d20d24970c04dbceac.jpg,0,2433
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a48d90e4cc642f2b6d01c8f325d7a41.jpg,0,2434
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a5026c376ea16e3ccb836b5ecc3243e.jpg,0,2435
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a65eb224269e5f4b6d8a3c9227e0520.jpg,0,2436
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a769c260336e9c0d35042211278febb.jpg,0,2437
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3a77c0d208a8e5e4ce47bf1ba3a18fb2.jpg,0,2438
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3aa3bb34f6c8b2a37cd0c8454a3cded6.jpg,0,2439
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ad3cb1d63934229627ea6d5ba9bbddb.jpg,0,2440
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b1fdf96034b88a9f0f74a4c71352832.jpg,0,2441
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b53e550514146f95f06b330a52e6882.jpg,0,2442
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b5800bdfc115ffc581510ff7c4ea958.jpg,0,2444
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b5a7c19df7642d1da99ad000968091f.jpg,0,2445
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b7edb17c8cef5a97522b79eb0947dfb.jpg,0,2446
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b8779bbe85d2881de0f03df07ca0e30.jpg,0,2447
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b8a489daf79cb1a34285acae1c7840d.jpg,0,2448
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b92e2ad64403f6e644a7b72ffd1080f.jpg,0,2449
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3b95156a6f344f2c4ee2727c2ddc38ce.jpg,0,2450
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ba3103f73e010a390ab77c7e79df75f.jpg,0,2452
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ba4dda1731e18c6b358ce2ce7f6560a.jpg,0,2453
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3bbdb30ca43f4784a24941e2d4cda069.jpg,0,2454
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3bbf9db8ffdebb1952cfc0dc82b80ce8.jpg,0,2455
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3bc3461f7606a1adfbb7877cadbecf3a.jpg,0,1780
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3bf9a1b0f5ae4e60f878da07a661ea18.jpg,0,2457
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3bfa8a2bfa2d67adae07da34c437082b.jpg,0,2458
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3c152a0ef6372bada89bcac5b7c975b3.jpg,0,2459
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3c3ecc4508ea73ac85cb28398f527dc0.jpg,0,2460
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3c7e4a3f0e4f97c114535152590ce551.jpg,0,2461
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3cd8c88cb14e6e6396409a8f1d07bf5a.jpg,0,2463
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3cdad6f6ee0ca99e6815f01d406676ce.jpg,0,2464
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d495cda95b7c7bac39366973e664387.jpg,0,1986
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d6a2f5c923dfe9841adf2fc6e7bd357.jpg,0,2466
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d6ad13285f6cbfee5714589be05c307.jpg,0,2467
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d70dda80bb82d744f963042f8e3c129.jpg,0,2468
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d81cd5e8398e4caa7dfba920f52128d.jpg,0,2469
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3d8396fc144db635fc3e11887a838962.jpg,0,2470
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3db631dbd3278c888544ace906b14f83.jpg,0,2471
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3dc7ab7bb618cfb6600ea2a1909609f2.jpg,0,2472
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3de5eed36d158c9289ebc84c935e29c2.jpg,0,2473
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e10eabab90eba106ec089ab031f9cb3.jpg,0,2474
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e2b4b3477a91f2c8458e033ec92a528.jpg,0,2475
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e3c0e893015f3258b7c32b2c3211061.jpg,0,2476
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e3ed55df15f4f12f68656a3c41dd1a0.jpg,0,2477
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e491de83b6dd0ec51f288ab75796991.jpg,0,2478
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e4f5dca3a5ef1f2fb64eaa3d3927e51.jpg,0,2479
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e71853425a61fb81e1de8ec2ba22f67.jpg,0,2480
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3e7dc2084ed51767bf33d5041832ee4b.jpg,0,2481
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3eab38c6aad0a1bd5547ca135b8fa6a7.jpg,0,1926
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3eafd8cd9d1b97cb010a3f1d8e213f08.jpg,0,2483
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ec33e5e438ff4fb9029be2cdcae6b67.jpg,0,2484
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ee62ad180bc7898b88fb6e61630de4a.jpg,0,2485
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ef517dbdd62f4929d4dfa46cd7fa364.jpg,0,2486
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3f08ae502cebac11a072cf8d68516443.jpg,0,2487
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3f2f2d772bb51e5df0cc31476ce536fd.jpg,0,2488
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3f38d53be2f7cf5a1b017dfc5624458c.jpg,0,2489
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3f50e58320428ad639b1464c0ce2ebeb.jpg,0,2490
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3f623436dca92c0fb6033624c047ae25.jpg,0,2491
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3fa6440f798bd0f118aa0a555075759f.jpg,0,2493
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3fd85b07e74386699e10feb4e80faa15.jpg,0,2494
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3fe00f18669252ddecc4d1ef515fa3a3.jpg,0,2495
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\3ffb2976d4862929d9fbd6cb47a72109.jpg,0,2496
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\400869e0de55e8be908a79677b1e31e1.jpg,0,2497
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\401b9571b4ac51465b70bda4ead2b5f6.jpg,0,2498
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\401f8be11297f2d8178a9fdbe14e05e0.jpg,0,2499
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4033bcdfcb6b2c7509e3e2a40ba5f863.jpg,0,2500
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\406b7937d25678af722c3e679d7cd833.jpg,0,2501
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40a7395648ee370e85cc1627d6371df5.jpg,0,2502
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40adfcbe386d3273e022d87c1c399e78.jpg,0,2503
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40b4550177cd1bef8e295d8f1b907ec0.jpg,0,2504
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40b6650e3585d78bc74f7719b7d5fbbf.jpg,0,2505
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40b73205da49e05b747c9f37180387f0.jpg,0,2506
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40c58f6b15b143d6b28a55aeeafe6fa0.jpg,0,2409
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\40d55bb5024215796bbe8d0ac0d68a88.jpg,0,2507
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\416899d89f78de1afb5e95bfe5affeea.jpg,0,2511
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\41738eb07e71a1abf06c4d6cb5c640d6.jpg,0,2512
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\41801939cf74046e2ba086f2e0ef31fd.jpg,0,2513
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\419eacfd57b1cf509b2b0b20ec3d900e.jpg,0,2514
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\41c9464dbb3549aa663e27875cec6e74.jpg,0,2517
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4213a6163bed879160a9d54f8c3427c5.jpg,0,2519
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\421abd7cde6b69a2789894d03d307d18.jpg,0,2520
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42368b9c99f889bc9b86201f38e72662.jpg,0,2521
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4255ef4a5ee31e5cfd4191d7a3f04911.jpg,0,2523
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42572b9040e1d2714cd36ca3103b6a43.jpg,0,2524
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42694bb090a74a2248c32520686afbde.jpg,0,2525
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4280b945706b599ab044a06755ff4fc9.jpg,0,2526
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42a923623337d899c684c09262ab9c29.jpg,0,2528
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42b103dba04cb9d7dc105948176c7cff.jpg,0,2529
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42bbbcabc842c4c017a29cca22674867.jpg,0,2530
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42bbe25a5b20bbf28e7a4bb0ce47f57c.jpg,0,2531
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42cd09eb08c7f2fc717b0d7f27f9596c.jpg,0,2532
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42d50be8e8c3d4597ec8ffcf26ab1ea8.jpg,0,2533
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42d8b50f71bc148230c30d269a2666bd.jpg,0,2534
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42de90ee9cccbe136335709f8b8b735b.jpg,0,2535
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42dfd245ab187d7a6bffa688dcb57b2a.jpg,0,2536
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\42febd9d76ff2346583b7d798e2511c8.jpg,0,2537
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\434c493407fbdf789f6bc9e341c028de.jpg,0,2539
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4350ef9095f0102936a32e7cc4f0ba42.jpg,0,2540
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\437bc7ea8837d61a945d6fca486ead11.jpg,0,2541
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\43c84e088bf76b4a3a51b59dd2e05bf6.jpg,0,2184
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\44062dec5f20f6347fe00870981c5db6.jpg,0,2542
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\440e57886692621def040928f67b4f87.jpg,0,2543
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\444fe33e4899929e1f5d435b820e7e11.jpg,0,2544
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\44c51db0a8d22d7920a563daaf94d26e.jpg,0,2547
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\45111aabeedef18243caa2a97419d769.jpg,0,2549
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\452308fdef2b11b747eb712f09507d32.jpg,0,2550
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\4527adf4d5b70198e87890a60bd678f4.jpg,0,2551
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\452c1c70fe1e7c4eaacc361ffcceb68d.jpg,0,2552
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\452d16f0ba04c333d7c4a48cd4fa9ca9.jpg,0,2553
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\45543c403266d5a741b21b4d2d018cc7.jpg,0,2555
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\45552c602bb86a4efc86f23574d74674.jpg,0,2556
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\455ac6b8df80ef941aa1012079accf8c.jpg,0,2557
C:\Users\16610\Desktop\.workbuddy\.workbuddy\saint_george_classifier\data\raw\non_georges\45a8e77ef49f3513b5df700701c0baaf.jpg,0,2558
